# File generated by CMD 3.5 (http://stev.oapd.inaf.it/cmd) on Wed Oct 20 23:51:13 CEST 2021
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.01471 0.00000 8.00000 1.6406339407 2.5493378639    1.640  0.889  3.9023  4.325    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -4.25e-14      0.00 7.125e-01 2.728e-01 2.606e-03 7.116e-04 6.464e-03 -1.000 1.470e-02 2.548 2.471 2.559 2.307
0.01471 0.00000 8.00000 1.6500000954 2.5499615669    1.649  0.900  3.9046  4.326    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.82e-14      0.00 7.125e-01 2.728e-01 2.606e-03 7.116e-04 6.464e-03 -1.000 1.469e-02 2.521 2.447 2.532 2.289
0.01471 0.00000 8.00000 1.7000000477 2.5531582832    1.699  0.956  3.9165  4.331    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.126e-01 2.727e-01 2.605e-03 7.115e-04 6.463e-03 -1.000 1.468e-02 2.381 2.324 2.392 2.196
0.01471 0.00000 8.00000 1.7500000000 2.5561456680    1.749  1.009  3.9277  4.334    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.126e-01 2.727e-01 2.605e-03 7.114e-04 6.462e-03 -1.000 1.473e-02 2.247 2.209 2.262 2.108
0.01471 0.00000 8.00000 1.7865247726 2.5582067966    1.785  1.047  3.9354  4.336    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.127e-01 2.726e-01 2.605e-03 7.113e-04 6.462e-03 -1.000 1.469e-02 2.152 2.131 2.175 2.048
0.01471 0.00000 8.00000 1.7999998331 2.5589430332    1.799  1.061  3.9382  4.336    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.127e-01 2.726e-01 2.605e-03 7.113e-04 6.462e-03 -1.000 1.467e-02 2.117 2.103 2.144 2.026
0.01471 0.00000 8.00000 1.8499999046 2.5615673065    1.849  1.111  3.9480  4.338    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.128e-01 2.726e-01 2.604e-03 7.113e-04 6.460e-03 -1.000 1.466e-02 1.993 2.006 2.036 1.948
0.01471 0.00000 8.00000 1.8999999762 2.5640332699    1.899  1.159  3.9571  4.338    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.127e-01 2.726e-01 2.604e-03 7.112e-04 6.460e-03 -1.000 1.466e-02 1.873 1.914 1.936 1.873
0.01471 0.00000 8.00000 1.9500000477 2.5663545132    1.950  1.206  3.9657  4.337    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.128e-01 2.725e-01 2.604e-03 7.111e-04 6.459e-03 -1.000 1.467e-02 1.756 1.828 1.842 1.801
0.01471 0.00000 8.00000 2.0000000000 2.5685424805    2.000  1.251  3.9739  4.336    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.128e-01 2.725e-01 2.604e-03 7.111e-04 6.459e-03 -1.000 1.469e-02 1.643 1.746 1.754 1.731
